ID_REF,Healthy control saliva-lc1,Healthy control saliva-lc2,Healthy control saliva-lc3,Healthy control saliva-lc4,Healthy control saliva-lc5,Healthy control saliva-lc6,Healthy control saliva-lc7,Healthy control saliva-lc8,Healthy control saliva-lc9,Healthy control saliva-lc10,Lung cancer saliva-1,Lung cancer saliva-2,Lung cancer saliva-3,Lung cancer saliva-4,Lung cancer saliva-5,Lung cancer saliva-6,Lung cancer saliva-7,Lung cancer saliva-8,Lung cancer saliva-9,Lung cancer saliva-10
241371_at,435.944,120.157,2.39578,380.719,353.079,433.662,497.243,263.675,210.755,432.458,745.992,389.872,561.921,409.575,880.701,293.502,336.81,419.377,512.829,418.097
241372_at,1.30411,1.30217,1.49745,0.678602,4.07461,0.00266346,0.00200272,1.27665,0.00189192,0.698445,0.00318295,0.112715,1.31307,0.00326531,1.42105,1.08506,0.0524024,3.8821,1.44782,0.00123162
241373_at,4.59382,0.0000985246,0.00784061,1.88793,14.4825,0.466252,0.000732028,0.00152572,0.0022943,0.049255,0.00677755,44.0786,147.748,0.00853069,0.00458416,5.98165,24.8693,0.00431579,0.00935063,21.6396
241374_at,1.53576,1.65842,1.90206,0.00105339,1.26435,0.00111444,0.00453995,2.48026,0.000840285,0.000724903,0.00062684,0.0038713,0.00291485,0.00126554,1.20196,0.298529,1.01028,1.49263,1.21741,0.0143068
241375_at,0.0000882693,3.56878,0.000253036,0.00639432,0.629926,0.00683872,0.0813689,0.159663,3.52025,0.922926,0.000873382,1.03235,0.0430917,0.000822313,0.00225768,4.79263,1.55485,1.13621,0.100378,0.00718169
241376_at,0.000145037,2.0352,0.886894,0.000998553,0.877712,0.742439,0.65555,0.864215,0.000854729,0.00186161,0.882989,0.583822,0.294224,0.559713,1.04194,0.0035685,0.00612314,0.0168516,10.8229,0.603101
241377_s_at,0.000416409,1.79951,0.000111719,0.397918,0.000476708,0.00144201,0.000817413,0.000599583,1.84091,1.41012,0.0751497,0.613423,1.06912,0.00102348,0.455233,0.932051,0.673383,0.00482896,1.63093,0.00446896
241378_at,2.17731,2.24793,0.759949,0.00093356,3.00393,1.2769,0.000894284,0.000450684,0.00107364,0.000338226,0.863606,0.791909,0.00222055,0.0358709,0.00224268,1.31023,0.0792151,1.19699,0.00206577,0.00300187
241379_at,2.23324,2.04878,1.39487,0.885018,0.628554,0.00186343,1.99945,0.0184852,1.74467,0.00424302,1.66696,0.724233,0.851435,0.00991769,0.12365,2.19197,2.28501,1.62773,0.001995,0.978183
241380_at,0.000130691,2.25484,0.0000428615,0.00140817,2.25803,0.454692,0.00135749,0.00477287,0.00325323,2.64907,0.00112613,0.00563733,0.00131766,0.00170903,0.829347,5.89579,0.60436,1.58936,0.326084,0.508682
241381_at,1.5257,4.22324,1.53498,0.0244898,0.540922,2.01759,1.38885,0.98903,0.000717271,0.00134012,2.69243,0.00172918,1.36669,0.00114502,1.29606,0.00297127,3.08359,0.00254337,1.89005,0.00164177
241382_at,0.790793,1.93542,1.12512,1.85088,0.0335526,0.138897,2.35839,0.496253,0.322591,0.722946,0.0450283,0.173184,4.22651,0.612843,0.492503,0.00348682,1.18766,0.00157889,0.290697,0.57919
241383_at,0.92648,5.54738,0.95519,146.023,0.0218045,0.0427529,0.0298756,180.94,130.277,31.5548,1.28846,0.294771,0.0120057,0.00604112,2.05229,0.00396148,0.29282,2.16954,1.14368,0.164675
241384_x_at,0.0000940642,1.76264,0.0000378029,0.734879,0.755944,0.935707,2.07121,0.0377314,3.68073,0.322559,0.984174,4.55169,0.00267618,3.20476,1.44662,0.280936,1.34068,0.315132,1.42282,0.228472
241385_at,2.58883,1.42249,1.32012,0.00107951,0.00276717,0.00251576,2.99108,0.0336953,0.138379,0.96464,0.843272,1.37608,0.568358,0.958005,0.338144,1.14248,1.61398,0.00250233,0.0019508,0.418226
241386_at,1.11097,1.77481,0.000523037,0.40741,0.000545071,1.08002,1.15723,0.727103,0.00183613,0.00147496,0.00125381,0.000936606,0.00133405,0.556791,0.000964276,2.42948,0.451971,0.00137731,0.00131699,1.85646
241387_at,1.82886,0.0000685258,0.856042,0.00100695,0.000565676,0.000354962,1.16817,0.0015057,0.000344223,0.000715905,0.00151614,0.123052,1.26486,0.629361,0.00122981,0.934883,1.0871,0.536858,0.00392401,0.00244202
241388_at,8.75113,4.62537,1.21292,7.39006,4.49336,122.11,54.9404,16.3306,114.35,129.394,156.998,139.915,290.471,145.789,281.038,832.289,405.344,593.901,78.6151,64.6578
241389_at,3.01804,0.0000908873,0.00265237,2.44438,64.9686,0.798044,2.57785,1.84555,0.950539,40.0202,2.48132,1.11014,0.972634,1.41874,1.20803,2.53818,1.102,0.614496,0.253969,3.31513
241390_at,1.05929,1.78806,1.53243,0.000876172,0.000837839,1.9891,0.00280085,0.31217,0.00219323,0.00942957,0.00144953,0.153862,0.337595,0.00127143,0.00197919,0.968952,0.000854649,0.00332075,1.5518,0.00054469
241391_at,23.4735,2.2384,1.30425,1.06372,1.03386,58.4888,120.545,54.6671,54.0148,81.2743,86.5458,286.147,181.951,366.902,192.431,237.43,165.652,297.223,150.472,98.4613
241392_at,0.0000487403,0.000117158,1.59134,0.00100676,1.10935,1.11894,1.81718,0.000913834,0.213134,0.634427,3.58728,0.00079496,0.828517,0.569505,0.00692229,0.00207047,0.0969793,0.00273375,1.02345,0.944626
241393_at,3.23472,1.06928,0.736263,1.65469,0.000357726,0.000507356,0.000765394,0.000996826,1.15282,0.000773279,2.98831,1.34993,0.00216632,0.832095,0.000680202,0.205655,0.0006474,0.00752721,0.00132273,0.00751412
241394_at,0.000145946,6.32454,2.34711,13.2209,1.29993,0.278542,0.870016,1.81242,0.796799,0.827712,0.00322208,1.88331,6.07181,0.0380765,3.77445,0.0511358,0.53096,0.000785155,1.3215,0.00145942
241395_at,2.7718,1.7807,0.000203846,0.211927,0.000843048,13.5249,0.000832541,7.96186,2.26142,2.95607,21.1875,0.0112851,7.38058,12.8787,12.6231,0.00165878,25.8381,23.681,0.00336315,4.14651
241396_at,43.1245,3.19991,0.000235399,53.3816,0.000712615,18.0516,0.159412,65.6395,35.1603,26.9282,8.79675,38.6951,20.2348,73.2408,24.317,9.58495,0.0396937,0.989307,181.733,44.5328
241397_at,2.00664,2.34628,0.756617,1.17199,0.995744,1.11874,7.18969,0.0384377,0.00736298,0.00524745,2.33966,0.603035,0.960659,3.21895,0.00169512,0.874585,0.0400267,0.00258575,0.00355714,1.93107
241398_at,0.0000661978,1.64593,1.10526,2.09857,0.00499236,2.19314,1.15149,4.18119,0.434272,1.5381,1.43377,1.99484,0.172534,0.000829687,0.251557,0.772976,2.16832,0.952012,4.80594,0.0014089
241399_at,1.10315,1.13744,0.391322,0.366314,0.0018634,0.00121416,0.23523,0.0606002,0.564792,2.5045,1.78065,1.1873,0.00113066,0.271961,0.878821,0.0022124,1.1096,0.000610848,0.502732,1.06027
241400_at,1.91483,1.75255,2.0527,0.00293722,0.00242646,0.847008,3.48055,1.78127,0.883488,0.0014111,39.679,4.82699,197.501,0.00252083,27.4119,0.0583715,19.4222,1.12634,0.000872365,0.816374
241401_at,1.45079,0.977789,0.0000817891,0.00156223,0.000924478,0.00365281,0.00807807,1.36254,0.000777342,0.320632,0.195705,0.00149743,0.00998268,0.179525,2.00788,1.88351,0.217455,1.16597,0.00103342,0.00173469
241402_at,1.76425,0.0000962602,0.756754,1.9974,0.00258798,0.00129638,0.0431295,2.06868,0.00144784,2.22,0.000764785,0.00108757,0.000947507,1.00006,0.000862073,0.000772903,0.335836,0.00175074,1.33844,0.548092
241403_at,1.09557,2.05542,1.65222,2.93073,1.88878,0.00112797,1.11327,0.00231627,1.80814,1.43735,0.00119547,0.00489599,0.00163441,0.00127504,0.00282861,0.946898,1.78758,2.25787,2.17012,0.00102395
241404_at,1.76094,2.59056,1.95805,0.934209,0.449304,3.36589,2.47536,1.92696,1.33108,3.07599,4.04029,4.0746,4.82766,2.37048,5.17808,0.726561,0.216045,0.814011,0.910456,7.24497
241405_at,1.1651,0.000112124,2.37852,0.00198516,0.738403,1.51811,0.00250547,0.00249988,0.00283073,2.29931,3.20044,1.0787,1.14753,0.00214045,0.609439,0.00143654,1.09367,0.00102031,0.490492,1.65419
241406_at,0.909918,0.000162815,1.25851,0.000632612,0.00081337,0.817132,0.0143226,0.852695,2.24309,0.314617,1.33869,0.880935,0.0951681,0.00116098,0.763208,0.00139821,1.23357,0.0287856,0.272561,1.35401
241407_at,2.44008,1.94249,0.0000884357,4.15842,8.90509,0.00149877,0.0147198,1.96617,0.00147754,1.02867,3.96874,0.00185629,0.587855,0.545888,0.00130568,0.00166423,2.4402,0.364636,0.000679833,0.00060498
241408_at,4.87543,3.62923,2.84968,6.58845,99.6494,12.0103,9.00691,3.46411,169.633,14.3684,96.3173,27.2508,5.68329,19.68,20.9576,14.3905,54.1946,19.8937,26.069,6.31282
241409_at,1.83329,3.51669,1.85008,0.00118732,3.56954,0.00249226,0.000568336,0.000583699,0.461544,1.63123,0.00116102,1.25405,0.00115042,0.936217,0.0707871,0.00136374,1.33415,0.668538,0.00164517,0.0313072
241410_at,1.43411,2.97026,0.0014733,2.40985,8.72347,0.00496127,16.0925,19.4571,139.65,8.81705,0.0505199,0.0359948,162.446,11.2019,22.0325,45.2457,0.0423644,94.0558,214.891,209.773
241411_at,0.00011203,0.000327306,0.854685,0.00101065,0.00188845,1.33175,0.000625548,5.348,0.00103655,0.000628615,2.56652,11.1639,45.5628,22.6744,15.7916,0.329547,0.00737325,0.00177204,0.000595307,4.90723
241412_at,1.76972,0.983881,1.72583,0.668375,2.58071,0.975005,2.75105,0.805205,0.761634,1.19173,1.24247,1.58049,0.520132,0.00321758,1.30884,0.951987,5.88927,0.167601,0.00441409,2.41028
241413_at,0.988707,1.29732,1.3677,1.13515,0.00221175,0.00370961,1.74741,0.342326,0.931151,0.962307,0.509627,1.23004,0.00155163,0.764633,0.00175137,1.25699,0.489109,0.0010104,0.632196,0.86993
241414_at,1.99685,1.12789,1.5391,0.413647,2.1582,0.000655648,0.00535194,0.0979979,1.21222,0.0033408,0.853631,0.635966,1.48806,0.222742,0.0032583,1.80023,0.000505568,0.00639886,0.000733507,0.000918325
241415_at,2.3615,2.2741,0.509963,0.000455045,0.00158182,0.000756556,0.23723,0.00148781,4.55428,0.000824373,0.000888492,2.97368,0.965739,0.000587446,0.00139419,0.76489,7.28619,0.00217288,0.649386,0.00166348
241416_at,1.33051,0.54402,2.13267,1.55874,0.0262638,0.00428015,1.36648,2.35227,0.00184784,1.09871,0.000930567,0.00545549,0.00398178,1.08278,0.980377,0.00162685,0.00147599,1.98468,1.85498,1.64706
241417_at,2.31395,1.5458,1.24902,0.494821,0.992245,1.92097,0.854888,1.59366,2.01511,1.22902,0.466128,0.315205,0.891176,1.6706,3.60789,0.172931,0.037781,0.619651,1.25702,3.27763
241418_at,1.33851,0.0000537068,2.62933,3.05824,0.213572,1.83566,1.40201,0.00169396,0.121635,0.00335139,4.50368,0.0506058,0.995887,1.45902,0.0235587,0.787914,1.02859,1.27951,0.00328369,1.65609
241419_at,1.0084,4.07706,2.65974,50.5149,70.7141,1.31979,1.05115,5.47575,1.6013,2.41937,0.815501,0.97883,2.4609,0.0101476,1.36623,0.472478,0.130658,1.19576,5.23703,1.71256
241420_at,2.02924,2.69659,0.000251807,1.11315,1.37033,0.110799,2.18468,0.00789162,0.00817516,1.13358,1.17583,0.907924,1.21512,3.01592,0.00106272,0.521116,1.94039,1.04734,0.0029444,0.114752
241421_at,0.000193075,1.51446,0.798334,0.00129179,0.00355576,0.00831267,3.79489,0.00108492,1.05833,0.000884603,1.21724,0.214541,0.766904,0.14472,0.00107187,0.000981334,0.00105851,0.710742,0.912109,0.379931
241422_at,0.989199,2.74866,1.17268,0.00184627,0.129363,0.00332924,0.00269087,0.139852,1.68768,0.751817,1.32185,0.225597,0.0145642,0.305072,0.00116025,2.22052,0.400995,2.19675,0.890096,0.001705
241423_at,2.04421,1.73813,2.40959,0.00158775,0.00139777,0.000348859,1.24873,0.000834072,0.668588,1.86282,1.72797,0.796144,0.0056637,1.82211,1.02588,0.00342337,0.00153244,1.29865,1.03102,1.86702
241424_at,1.9829,1.39602,1.9172,0.0000378024,0.0000392259,0.000037175,0.0000381209,0.0000371061,0.0000364004,0.0000395956,0.519755,0.00168479,0.00369802,1.92306,0.00178821,0.399165,0.00309411,0.889198,0.591106,0.0129725
241425_at,35.6251,0.957368,1.98443,0.596161,0.221557,59.1581,196.725,4.39371,166.784,26.1456,628.066,198.485,196.779,4.09804,103.44,0.751764,157.573,668.964,172.717,102.451
241426_at,1.42123,2.37957,0.00162388,0.665103,0.000592419,2.5439,0.000799861,0.00258969,0.00172102,1.49173,2.01402,0.438112,0.00350447,0.468611,0.00107246,0.0431007,2.27228,0.548149,0.00210519,0.398355
241427_x_at,2.08411,3.13535,2.86722,0.706511,2.02944,1.52535,0.781,0.118589,0.00117909,1.52618,0.980068,0.00794034,0.83357,0.484257,0.0104425,0.178586,0.304608,0.64388,1.13848,0.000911894
241428_x_at,0.000382041,1.50833,1.81234,0.00337343,1.99705,0.00098542,2.70876,0.198911,0.00230426,0.000887215,1.88834,1.10077,9.60162,3.0203,0.00213411,0.762342,0.000841489,4.27717,0.047484,1.30567
241429_at,0.558014,0.852005,1.1078,2.24525,2.10224,0.00301248,0.996011,1.81479,0.00180195,0.675782,0.00833306,0.00130932,0.866897,2.06334,0.00242552,1.9696,0.876414,0.00373536,0.00281976,1.42085
241430_at,1.45904,3.45327,1.62391,0.148659,0.00111146,1.38328,1.50004,0.00287835,0.00332691,1.63078,1.90687,1.79522,2.95213,0.00280074,1.69675,0.320217,4.02867,1.64692,5.29052,0.000863596
241431_at,1.72902,1.4801,2.33029,0.00121303,2.86999,0.00106407,1.19412,1.16848,0.00120007,1.27446,0.934039,5.05027,4.75631,0.522665,0.0339659,0.00170041,0.299578,0.00155269,1.07335,0.425189
241432_at,1.81165,0.000108704,2.88739,2.48482,0.0018061,0.0704523,0.401118,0.00168533,0.685129,2.47961,0.00171753,1.09909,3.83977,0.381449,0.57568,0.573592,0.0011094,0.187677,1.11905,0.194208
241433_at,1.68109,1.18809,1.90386,0.0488929,0.802813,0.000714596,0.00187368,0.875668,0.0148248,1.90426,0.17101,2.68746,0.389602,5.82357,0.340254,0.00251238,0.572183,0.00120645,0.000603972,0.000571694
241434_at,1.64692,1.97355,1.11773,1.2669,0.891896,0.019474,0.180515,1.09188,0.00115276,1.02367,2.50832,0.00756743,0.913063,0.848102,0.673439,3.23013,0.000457653,0.555878,0.00150705,0.000769554
241435_at,3.199,2.31446,2.63057,3.34832,0.81678,1.22888,3.7811,1.84294,3.74478,1.02648,0.613947,5.62383,1.66686,0.00343142,1.34541,0.940689,0.954839,2.21159,1.04656,3.87187
241436_at,2.23826,4.25291,0.000183172,1.0279,0.00184152,0.120654,2.97397,0.00423997,0.769371,0.845793,0.00123628,0.000862157,0.00141648,0.00162168,1.65713,0.313043,0.568389,1.86527,1.17973,3.38289
241437_s_at,0.000108501,0.000310462,0.000928481,0.000862845,0.88093,0.000498421,0.952727,0.00118419,0.00111512,0.00193165,0.00572017,0.30821,0.838734,0.472607,0.911479,2.548,0.467563,1.08246,0.0470123,0.466058
241438_at,0.0000413796,0.0000985246,2.5798,2.16854,2.77052,0.00720793,0.00303898,0.00288099,0.246789,1.2225,0.497295,0.212589,0.000796731,0.000593196,1.12375,9.47983,0.000854886,0.000924849,0.256868,0.000980541
241439_at,3.26473,3.05385,1.78142,0.94296,1.16836,0.00168184,0.132298,0.00150321,3.79655,0.00120193,0.120096,0.4588,1.07937,0.128267,1.62841,0.940682,0.883604,0.00720566,0.108447,1.39627
241440_at,3.65113,2.26126,1.11508,0.075544,2.37925,1.22842,2.15362,1.09301,0.563129,1.21245,2.83538,7.32159,0.810771,0.00711493,1.08705,0.000548938,16.5421,2.07679,0.353754,0.277399
241441_at,604.941,295.967,7.89769,1040.33,574.533,535.829,889.197,757.452,454.871,759.88,1050.84,874.462,983.062,1011.36,888.41,1766.16,926.917,933.023,1049.02,855.091
241442_at,1.96128,1.69332,1.49456,0.00254484,0.00601532,1.66399,1.28587,0.633706,1.80577,1.95801,2.73003,0.00618838,1.5888,0.00245051,1.21471,1.37893,0.00334062,0.0389922,1.01773,0.00563635
241443_at,1.16302,0.0000467419,1.06274,1.40794,2.46533,0.0101192,0.599162,0.72533,1.58489,0.00196452,1.33052,1.99101,0.00583648,0.00242473,0.00168394,1.01151,0.000606813,0.0021491,0.00256061,3.73746
241444_at,0.000252574,2.68469,1.25143,3.44368,0.0348701,0.00142209,0.00293512,0.00694891,0.000990537,0.111062,1.56196,0.000866159,0.00932974,0.00692036,1.63088,0.00143753,0.774803,0.00573605,0.0470969,1.06906
241445_at,1.76152,0.0000490547,0.0000694484,0.217138,0.0018935,0.00166007,0.000894302,1.54724,0.131976,8.52551,2.24066,0.000787419,0.0784611,13.5227,0.306994,0.000823171,0.000545516,0.00108402,11.0407,3.28891
241446_at,2.15341,2.62942,2.25994,0.610406,3.28892,1.65988,0.00502179,2.23167,0.666395,0.453565,0.000623881,0.000778016,0.00139573,0.000648886,1.99712,1.00904,1.14431,5.29823,0.000563799,0.000990669
241447_at,1.53543,3.41899,1.45913,1.723,1.49629,1.11859,0.00137716,0.470951,0.00168051,0.002094,0.651065,1.61571,0.792619,0.257573,0.00111494,0.00121781,1.99613,0.00302738,0.00197836,0.656368
241448_at,2.04948,2.62363,0.495132,0.00117341,1.49648,0.000620309,0.000802562,0.00102527,2.242,0.00121047,0.00108172,0.00827093,0.00260368,0.566327,0.000532819,2.44911,1.19501,0.140967,0.381498,1.4821
241449_at,1.08613,0.0000618769,0.000302698,0.00249172,0.764694,0.699132,1.15179,0.363831,2.13382,1.92457,0.676544,0.926645,0.0860873,0.45401,0.111396,0.453285,0.000657595,0.299331,0.573022,4.02111
241450_at,4.14214,0.0000729537,1.36547,0.00112415,0.996801,2.69874,0.00051835,0.00139978,2.92026,0.00114117,1.0696,0.613341,2.51171,1.27195,1.40507,0.781785,0.00381738,0.989185,0.0131835,0.744275
241451_s_at,1.18604,1.68276,0.000343117,0.526825,0.744828,0.224314,0.6886,2.62181,1.34165,0.622416,3.39712,3.28474,2.6583,2.90474,3.11038,0.584811,10.5636,1.58625,2.17791,12.7238
241452_at,0.00021978,0.0000471266,2.3103,0.971258,0.694681,0.00136586,1.44212,0.00123601,0.00258199,2.14907,2.16613,1.26922,0.666802,0.000714794,2.58269,0.0206542,0.00381113,0.00591702,0.901856,1.41508
241453_at,2.53777,3.80599,1.23675,1.69708,0.850835,3.09601,0.00251272,4.94952,2.63057,0.501555,0.546689,1.29278,2.56871,3.29816,1.53951,1.24861,0.00151292,0.0234494,2.62224,0.00258319
241454_at,0.0000636861,2.12632,0.0000753942,0.370509,2.75988,0.000755911,0.00069333,0.000670992,1.23611,0.189792,2.42718,1.44423,0.000927084,1.70282,0.000544,0.0107567,0.00243685,0.00290058,0.306051,0.166177
241455_at,2.99852,5.21339,2.29307,7.07785,4.29501,0.00133784,0.962646,0.153029,0.822103,2.3845,0.00166232,1.77844,3.08199,1.03927,2.52866,0.0007757,0.00377928,1.28879,1.08956,0.00281541
241456_at,1.01398,3.19801,1.24376,0.3315,5.17611,0.00134374,0.00153485,0.00245442,0.52413,1.32547,0.00105701,1.08233,0.239478,0.000804085,0.0114396,0.212565,0.00114831,0.466263,0.741059,4.41282
241457_at,1.99348,1.09542,1.68625,0.00138493,1.8956,1.75893,2.37055,1.02425,1.19332,0.00396102,0.655703,1.64387,0.000778694,0.27319,0.680893,2.51215,0.00428693,2.2492,0.0012229,0.00621677
241458_at,1.26778,1.74178,2.77843,1.49408,1.14629,0.00111124,0.668715,0.00113579,5.1362,1.31455,0.695267,3.97548,1.43443,1.02545,1.59734,0.778816,0.00451018,0.00358309,14.9439,1.77214
241459_at,0.306847,2.4314,1.59692,0.00137395,0.0111997,0.098091,3.4818,0.000500769,1.25238,0.197969,0.00278539,0.00118499,0.00149602,0.000922505,1.18281,1.35642,0.00114149,1.55523,3.02891,1.64679
241460_at,2.10058,0.0000716075,1.55971,0.759245,0.00234581,0.90983,0.696085,0.761124,0.00124721,2.03603,0.000227626,0.000961883,0.00270283,3.42474,0.813531,0.00104815,0.00106455,0.000462932,0.000638847,0.000758964
241461_at,0.0000850952,0.0000789191,1.20759,0.00206022,0.00129449,1.44909,0.350766,0.120114,0.00125783,1.18814,1.27385,1.67066,0.320969,0.0620076,0.00103087,3.89833,0.00809869,0.00253272,0.994431,0.000931743
241462_at,3.13702,1.32864,0.000134176,0.381445,0.00249154,2.65271,1.41027,0.00121699,0.0153159,0.00179142,1.37622,1.71585,0.00154128,0.723222,0.611414,0.00231979,1.67056,0.658293,0.349974,1.17036
241463_at,0.0000821332,0.0000694049,1.55078,0.0066875,0.0199892,0.0161368,105.382,43.0218,115.217,14.0541,0.00172466,0.00597001,0.000715843,2.96863,0.00054726,0.60867,0.000942545,0.878468,1.71444,0.000823391
241464_s_at,2.47675,2.75665,1.89669,0.174846,0.422908,3.17433,0.199628,0.847685,0.145891,2.9858,0.00364734,2.43708,0.96709,0.0147996,0.757322,0.0858531,2.12571,1.04775,0.931739,2.76701
241465_at,94.0538,2.27448,2.26562,224.191,8.61251,388.034,492.095,119.092,152.587,41.1505,55.7761,927.793,0.139192,64.0964,339.081,295.676,37.8789,174.63,0.166722,389.121
241466_at,1.63181,2.67635,1.39914,1.8539,5.47536,0.00226307,0.00123778,0.000758137,0.00153456,0.00260917,1.36957,0.00180099,0.00153552,0.893573,0.00426025,4.68507,0.00394676,3.27582,0.0054717,0.00251919
241467_at,7.48891,6.61877,5.59982,23.5618,220.624,5.82477,30.538,7.74538,2.29576,2.40705,15.1006,3.8555,3.78211,2.52797,5.82155,4.30479,5.18291,2.87816,3.85564,16.4641
241468_at,0.0000692433,1.26681,0.0000747961,0.00202304,0.928948,2.4056,0.00166243,0.00126848,0.00165596,0.839135,0.895085,0.634055,0.00128707,1.07295,0.0016502,0.00672278,0.00249642,0.00195975,1.4016,0.00074883
241469_at,0.000184806,1.52733,0.32079,0.00181248,0.00102126,2.0167,0.00213272,0.00225387,0.595055,2.9231,0.204499,1.59697,2.25234,0.00552651,0.002773,0.00145383,0.00102199,0.00366797,2.89006,0.00237073
241470_x_at,0.000228573,0.342247,0.000144712,0.00175465,0.00309108,0.00277411,1.01217,0.947021,0.531051,2.53737,0.163752,0.354706,0.500592,1.54956,0.560219,0.31529,0.00129753,0.811,0.00109788,0.841585
241471_at,2.1511,1.15071,0.000289753,0.00189133,3.03787,0.0025616,0.000767845,0.00538679,1.02918,1.4491,0.000797074,2.5139,0.00112591,0.728358,0.00278733,0.00110932,0.677531,0.514217,2.72945,1.93568
241472_at,0.000281,1.31077,1.25131,4.52667,0.00274966,0.00158755,0.0013419,0.00662528,0.647963,0.734034,1.98383,0.00220551,0.269984,1.81648,0.00245402,0.00111095,0.00537147,0.15526,0.0604681,0.699007
241473_at,0.0000717115,3.3169,0.00011721,2.23643,1.02404,0.00429663,0.000538407,0.00492801,0.294532,0.666795,0.718965,0.00329523,1.86177,0.00101523,0.0499289,0.910798,0.00275119,1.14666,1.30448,0.550696
241474_at,2.20918,2.54693,2.26943,0.000982213,0.106204,0.00213203,0.00499092,1.37912,3.10421,1.33088,143.689,28.4702,98.2105,135.823,169.543,0.00112552,0.00474586,41.4368,4.87219,47.9815
241475_at,1.39491,2.18722,0.000123959,0.508403,0.409218,0.000626057,1.61569,0.00113406,0.000683592,0.000841074,0.339028,2.08935,0.000980958,0.285009,0.993528,1.39991,1.33777,0.00152493,0.00177577,0.00112477
241476_at,3.87872,1.46363,0.000153963,0.561953,1.2567,1.11989,0.268751,0.24168,1.95486,4.2609,98.5591,74.3817,148.537,22.5792,28.5517,3.53026,50.6796,0.458154,60.8662,61.2611
241477_at,0.0000761529,0.93408,0.000142135,0.000854356,0.807058,0.00619154,0.00243977,0.678005,0.631484,1.66187,0.000535365,0.00155283,0.0028318,0.00105967,2.94217,1.05206,0.000615127,0.0013252,0.213982,0.000636884
241478_at,0.000191358,2.17418,0.0016894,0.0178619,3.04956,0.858715,1.99489,0.435091,0.568589,2.21087,0.295926,0.00433424,1.59391,1.31455,1.85873,1.17002,1.69355,0.0684277,0.433957,0.192188
241479_at,2.87939,0.886423,0.000304382,0.362083,0.0693402,4.04388,0.472794,0.00161306,0.345751,0.00322661,0.000683715,0.00108407,1.23648,0.000709002,1.19195,0.00118001,0.00216125,0.000545142,0.00114685,0.00076502
